Date,BND,VWO
2009-04-24,77.23,27.14
2009-04-27,77.4,26.23
2009-04-28,77.12,26.09
2009-04-29,77.01,27.5
2009-04-30,77.23,27.67
2009-05-01,76.83,28.17
2009-05-04,76.89,30.06
2009-05-05,76.88,29.66
2009-05-06,77.21,30.29
2009-05-07,76.94,29.46
2009-05-08,77.13,30.57
2009-05-11,77.45,29.88
2009-05-12,77.42,30.04
2009-05-13,77.65,29.0
2009-05-14,77.62,29.43
2009-05-15,77.6,29.2
2009-05-18,77.37,31.01
2009-05-19,77.54,31.22
2009-05-20,77.77,31.34
2009-05-21,77.37,30.82
2009-05-22,77.35,31.13
2009-05-26,77.19,31.4
2009-05-27,76.73,31.1
2009-05-28,76.93,32.06
2009-05-29,77.48,32.62
2009-06-01,76.69,33.89
2009-06-02,76.98,33.4
2009-06-03,77.24,32.34
2009-06-04,76.76,32.85
2009-06-05,76.24,32.9
2009-06-08,76.08,32.42
2009-06-09,76.29,32.45
2009-06-10,76.1,32.76
2009-06-11,76.47,33.37
2009-06-12,76.67,32.97
2009-06-15,76.82,31.78
2009-06-16,77.18,31.36
2009-06-17,77.14,31.12
2009-06-18,76.57,31.06
2009-06-19,76.75,31.19
2009-06-22,76.93,30.0
2009-06-23,77.28,30.19
2009-06-24,77.11,31.05
2009-06-25,77.64,31.82
2009-06-26,77.68,31.99
2009-06-29,77.82,32.19
2009-06-30,77.69,31.82
2009-07-01,77.38,32.49
2009-07-02,77.41,31.56
2009-07-06,77.35,31.63
2009-07-07,77.51,30.89
2009-07-08,78.04,30.54
2009-07-09,77.81,31.03
2009-07-10,78.09,30.65
2009-07-13,77.96,30.87
2009-07-14,77.73,31.17
2009-07-15,77.34,32.79
2009-07-16,77.68,32.79
2009-07-17,77.48,33.14
2009-07-20,77.73,34.16
2009-07-21,78.2,34.12
2009-07-22,78.03,34.05
2009-07-23,77.77,34.96
2009-07-24,77.8,34.86
2009-07-27,77.7,35.09
2009-07-28,77.78,34.91
2009-07-29,77.75,34.17
2009-07-30,78.1,35.08
2009-07-31,78.44,35.29
2009-08-03,77.93,36.63
2009-08-04,77.86,36.35
2009-08-05,77.68,36.04
2009-08-06,77.73,35.73
2009-08-07,77.19,35.98
2009-08-10,77.82,35.68
2009-08-11,77.97,35.04
2009-08-12,77.92,35.43
2009-08-13,78.12,36.03
2009-08-14,78.36,35.54
2009-08-17,78.58,34.08
2009-08-18,78.47,34.64
2009-08-19,78.56,34.82
2009-08-20,78.67,35.27
2009-08-21,78.42,35.93
2009-08-24,78.57,36.0
2009-08-25,78.7,35.95
2009-08-26,78.75,35.75
2009-08-27,78.66,35.69
2009-08-28,78.82,35.69
2009-08-31,78.97,35.04
2009-09-01,78.8,34.49
2009-09-02,78.97,34.9
2009-09-03,78.83,35.54
2009-09-04,78.75,36.24
2009-09-08,78.71,37.01
2009-09-09,78.84,37.09
2009-09-10,79.14,37.62
2009-09-11,79.18,37.5
2009-09-14,78.88,37.48
2009-09-15,78.94,37.88
2009-09-16,78.96,38.89
2009-09-17,79.19,38.55
2009-09-18,79.1,38.68
2009-09-21,79.04,38.32
2009-09-22,78.94,39.01
2009-09-23,79.17,38.41
2009-09-24,79.21,37.65
2009-09-25,79.46,37.93
2009-09-28,79.5,38.4
2009-09-29,79.5,38.35
2009-09-30,79.5,38.53
2009-10-01,79.61,37.56
2009-10-02,79.37,37.65
2009-10-05,79.49,38.48
2009-10-06,79.58,39.11
2009-10-07,79.62,39.02
2009-10-08,79.59,39.62
2009-10-09,79.01,39.83
2009-10-12,79.28,40.07
2009-10-13,79.34,40.08
2009-10-14,79.0,41.36
2009-10-15,79.02,41.18
2009-10-16,79.05,40.58
2009-10-19,79.16,41.33
2009-10-20,79.32,40.69
2009-10-21,79.31,40.55
2009-10-22,79.24,40.87
2009-10-23,79.0,40.48
2009-10-26,78.9,40.11
2009-10-27,79.18,39.45
2009-10-28,79.1,37.75
2009-10-29,79.14,39.35
2009-10-30,79.47,37.6
2009-11-02,79.15,38.32
2009-11-03,79.01,37.94
2009-11-04,78.99,38.92
2009-11-05,79.06,39.73
2009-11-06,79.08,39.6
2009-11-09,79.24,40.97
2009-11-10,79.27,40.68
2009-11-11,79.47,40.94
2009-11-12,79.56,40.07
2009-11-13,79.51,40.78
2009-11-16,79.71,41.76
2009-11-17,79.69,41.61
2009-11-18,79.71,41.27
2009-11-19,79.77,40.59
2009-11-20,79.73,40.55
2009-11-23,79.79,41.24
2009-11-24,79.99,41.1
2009-11-25,80.15,41.44
2009-11-27,80.29,39.93
2009-11-30,80.25,40.3
2009-12-01,79.89,41.31
2009-12-02,79.78,41.5
2009-12-03,79.7,41.19
2009-12-04,79.37,41.45
2009-12-07,79.58,41.12
2009-12-08,79.71,40.51
2009-12-09,79.63,40.77
2009-12-10,79.52,40.86
2009-12-11,79.43,41.07
2009-12-14,79.36,41.28
2009-12-15,79.29,41.03
2009-12-16,79.33,41.14
2009-12-17,79.55,40.0
2009-12-18,79.53,40.17
2009-12-21,79.16,40.1
2009-12-22,78.99,40.36
2009-12-23,78.98,40.7
2009-12-24,78.66,40.64
2009-12-28,78.49,40.82
2009-12-29,78.54,40.78
2009-12-30,78.65,40.88
2009-12-31,78.59,41.0
2010-01-04,78.68,42.4
2010-01-05,78.91,42.54
2010-01-06,78.88,42.8
2010-01-07,78.82,42.43
2010-01-08,78.9,42.69
2010-01-11,78.93,42.75
2010-01-12,79.23,42.13
2010-01-13,79.05,42.3
2010-01-14,79.24,42.2
2010-01-15,79.29,41.7
2010-01-19,79.25,42.42
2010-01-20,79.44,41.38
2010-01-21,79.53,40.18
2010-01-22,79.5,39.28
2010-01-25,79.39,39.66
2010-01-26,79.58,38.9
2010-01-27,79.47,38.79
2010-01-28,79.5,38.64
2010-01-29,79.6,38.24
2010-02-01,79.3,39.34
2010-02-02,79.35,39.53
2010-02-03,79.3,39.42
2010-02-04,79.45,37.62
2010-02-05,79.58,37.55
2010-02-08,79.59,36.85
2010-02-09,79.43,37.98
2010-02-10,79.25,37.86
2010-02-11,79.12,38.79
2010-02-12,79.23,38.36
2010-02-16,79.33,39.34
2010-02-17,79.15,39.49
2010-02-18,79.04,39.57
2010-02-19,79.04,39.31
2010-02-22,79.01,39.33
2010-02-23,79.31,38.45
2010-02-24,79.41,38.93
2010-02-25,79.52,38.62
2010-02-26,79.61,38.96
2010-03-01,79.46,39.61
2010-03-02,79.52,40.06
2010-03-03,79.53,40.16
2010-03-04,79.59,39.9
2010-03-05,79.47,41.06
2010-03-08,79.34,41.05
2010-03-09,79.39,41.22
2010-03-10,79.33,41.3
2010-03-11,79.32,41.46
2010-03-12,79.35,41.35
2010-03-15,79.46,41.07
2010-03-16,79.6,41.55
2010-03-17,79.62,41.97
2010-03-18,79.48,41.7
2010-03-19,79.54,41.29
2010-03-22,79.62,41.39
2010-03-23,79.62,41.72
2010-03-24,79.22,41.16
2010-03-25,78.97,40.95
2010-03-26,79.14,41.24
2010-03-29,78.97,41.99
2010-03-30,79.13,42.13
2010-03-31,79.2,42.15
2010-04-01,78.93,43.16
2010-04-05,78.47,43.59
2010-04-06,78.53,43.68
2010-04-07,78.83,43.34
2010-04-08,78.79,43.45
2010-04-09,78.94,43.68
2010-04-12,79.02,43.32
2010-04-13,79.18,43.29
2010-04-14,79.12,43.97
2010-04-15,79.24,43.7
2010-04-16,79.41,42.55
2010-04-19,79.31,42.35
2010-04-20,79.39,42.84
2010-04-21,79.45,42.67
2010-04-22,79.4,42.86
2010-04-23,79.34,43.08
2010-04-26,79.3,43.1
2010-04-27,79.59,41.57
2010-04-28,79.54,41.98
2010-04-29,79.57,42.6
2010-04-30,79.8,42.06
2010-05-03,79.52,42.32
2010-05-04,79.75,40.58
2010-05-05,79.79,39.83
2010-05-06,80.1,38.37
2010-05-07,79.9,38.41
2010-05-10,79.81,40.93
2010-05-11,79.92,40.21
2010-05-12,79.7,40.77
2010-05-13,79.85,40.37
2010-05-14,80.12,39.67
2010-05-17,80.13,39.48
2010-05-18,80.43,38.63
2010-05-19,80.45,38.15
2010-05-20,80.59,36.42
2010-05-21,80.7,37.41
2010-05-24,80.69,37.0
2010-05-25,80.71,36.66
2010-05-26,80.61,36.66
2010-05-27,80.3,38.78
2010-05-28,80.46,38.2
2010-06-01,80.28,37.52
2010-06-02,80.21,38.85
2010-06-03,80.12,38.69
2010-06-04,80.34,37.41
2010-06-07,80.59,36.89
2010-06-08,80.56,37.69
2010-06-09,80.56,37.43
2010-06-10,80.23,38.6
2010-06-11,80.36,38.87
2010-06-14,80.38,38.84
2010-06-15,80.24,40.02
2010-06-16,80.43,39.97
2010-06-17,80.65,39.83
2010-06-18,80.62,40.06
2010-06-21,80.64,40.8
2010-06-22,80.83,40.03
2010-06-23,81.03,40.21
2010-06-24,80.92,39.61
2010-06-25,81.02,40.05
2010-06-28,81.17,39.84
2010-06-29,81.36,38.31
2010-06-30,81.38,37.99
2010-07-01,81.19,38.22
2010-07-02,81.14,38.3
2010-07-06,81.34,38.96
2010-07-07,81.24,39.72
2010-07-08,81.18,39.98
2010-07-09,81.09,40.48
2010-07-12,81.12,40.17
2010-07-13,80.98,40.65
2010-07-14,81.19,40.59
2010-07-15,81.27,40.49
2010-07-16,81.54,39.37
2010-07-19,81.45,39.87
2010-07-20,81.44,40.63
2010-07-21,81.73,40.27
2010-07-22,81.64,41.32
2010-07-23,81.5,41.65
2010-07-26,81.54,41.91
2010-07-27,81.5,41.81
2010-07-28,81.64,41.61
2010-07-29,81.73,41.73
2010-07-30,81.85,41.87
2010-08-02,81.6,42.96
2010-08-03,81.83,42.75
2010-08-04,81.66,42.89
2010-08-05,81.79,42.74
2010-08-06,82.03,42.64
2010-08-09,81.93,42.88
2010-08-10,82.1,42.28
2010-08-11,82.16,41.03
2010-08-12,82.01,41.07
2010-08-13,82.24,41.31
2010-08-16,82.55,41.64
2010-08-17,82.43,42.1
2010-08-18,82.38,42.03
2010-08-19,82.57,41.73
2010-08-20,82.46,41.68
2010-08-23,82.51,41.31
2010-08-24,82.8,40.86
2010-08-25,82.69,40.68
2010-08-26,82.76,40.39
2010-08-27,82.38,41.21
2010-08-30,82.75,40.6
2010-08-31,82.89,40.8
2010-09-01,82.4,42.16
2010-09-02,82.24,42.18
2010-09-03,82.09,42.65
2010-09-07,82.44,42.07
2010-09-08,82.21,42.5
2010-09-09,81.9,42.71
2010-09-10,81.8,42.93
2010-09-13,82.01,43.83
2010-09-14,82.13,43.85
2010-09-15,82.05,43.88
2010-09-16,81.92,43.68
2010-09-17,82.0,43.66
2010-09-20,82.06,44.36
2010-09-21,82.36,44.33
2010-09-22,82.43,44.34
2010-09-23,82.45,44.1
2010-09-24,82.26,44.87
2010-09-27,82.61,44.78
2010-09-28,82.79,45.08
2010-09-29,82.7,45.24
2010-09-30,82.66,45.46
2010-10-01,82.37,46.17
2010-10-04,82.58,46.13
2010-10-05,82.6,46.81
2010-10-06,82.79,46.9
2010-10-07,82.93,46.45
2010-10-08,82.83,46.94
2010-10-11,82.8,46.92
2010-10-12,82.72,46.72
2010-10-13,82.85,47.46
2010-10-14,82.53,47.52
2010-10-15,82.34,47.42
2010-10-18,82.65,47.39
2010-10-19,82.77,45.93
2010-10-20,82.74,46.71
2010-10-21,82.67,46.66
2010-10-22,82.62,46.78
2010-10-25,82.67,47.29
2010-10-26,82.44,47.29
2010-10-27,82.27,46.51
2010-10-28,82.55,46.75
2010-10-29,82.7,46.87
2010-11-01,82.47,47.36
2010-11-02,82.61,47.92
2010-11-03,82.7,48.25
2010-11-04,82.96,49.32
2010-11-05,82.61,49.24
2010-11-08,82.63,49.0
2010-11-09,82.21,48.47
2010-11-10,82.18,48.73
2010-11-11,82.21,48.36
2010-11-12,81.84,47.22
2010-11-15,81.45,47.16
2010-11-16,81.72,45.9
2010-11-17,81.74,46.1
2010-11-18,81.74,47.15
2010-11-19,81.76,47.21
2010-11-22,82.0,47.11
2010-11-23,82.02,45.6
2010-11-24,81.63,46.6
2010-11-26,81.82,45.6
2010-11-29,81.88,45.86
2010-11-30,81.91,45.54
2010-12-01,81.19,46.91
2010-12-02,81.12,47.65
2010-12-03,81.25,47.81
2010-12-06,81.52,47.79
2010-12-07,80.93,47.57
2010-12-08,80.51,47.28
2010-12-09,80.58,47.17
2010-12-10,80.32,47.38
2010-12-13,80.53,47.63
2010-12-14,80.02,47.68
2010-12-15,79.77,46.98
2010-12-16,79.95,47.25
2010-12-17,80.44,47.21
2010-12-20,80.49,47.07
2010-12-21,80.58,47.68
2010-12-22,80.49,47.05
2010-12-23,80.4,46.98
2010-12-27,80.04,46.89
2010-12-28,79.52,46.93
2010-12-29,79.99,47.5
2010-12-30,80.0,47.84
2010-12-31,80.27,48.15
2011-01-03,80.17,48.62
2011-01-04,80.18,48.81
2011-01-05,79.83,48.63
2011-01-06,79.9,48.2
2011-01-07,80.2,47.75
2011-01-10,80.39,47.26
2011-01-11,80.23,47.79
2011-01-12,80.18,48.88
2011-01-13,80.43,48.33
2011-01-14,80.32,48.46
2011-01-18,80.24,48.45
2011-01-19,80.34,48.05
2011-01-20,80.04,47.63
2011-01-21,80.2,47.16
2011-01-24,80.19,47.48
2011-01-25,80.4,47.2
2011-01-26,80.12,47.64
2011-01-27,80.28,47.48
2011-01-28,80.45,46.01
2011-01-31,80.34,46.49
2011-02-01,79.96,47.49
2011-02-02,79.87,47.12
2011-02-03,79.6,47.08
2011-02-04,79.33,47.06
2011-02-07,79.34,46.93
2011-02-08,79.09,46.8
2011-02-09,79.28,45.89
2011-02-10,79.03,45.43
2011-02-11,79.3,45.92
2011-02-14,79.39,45.9
2011-02-15,79.5,45.99
2011-02-16,79.53,46.4
2011-02-17,79.65,46.61
2011-02-18,79.65,46.9
2011-02-22,79.95,45.33
2011-02-23,79.94,45.29
2011-02-24,80.02,45.39
2011-02-25,80.24,46.01
2011-02-28,80.35,46.41
2011-03-01,80.1,45.93
2011-03-02,79.94,46.57
2011-03-03,79.62,47.44
2011-03-04,79.89,47.39
2011-03-07,79.88,46.82
2011-03-08,79.81,47.34
2011-03-09,79.95,47.35
2011-03-10,80.32,46.04
2011-03-11,80.33,46.37
2011-03-14,80.41,46.72
2011-03-15,80.46,45.98
2011-03-16,80.84,44.99
2011-03-17,80.72,45.6
2011-03-18,80.71,45.74
2011-03-21,80.48,46.56
2011-03-22,80.45,46.6
2011-03-23,80.42,47.21
2011-03-24,80.29,47.79
2011-03-25,80.18,47.79
2011-03-28,80.11,47.51
2011-03-29,79.97,47.98
2011-03-30,80.11,48.57
2011-03-31,80.02,48.95
2011-04-01,79.89,49.75
2011-04-04,79.99,50.21
2011-04-05,79.81,50.07
2011-04-06,79.69,50.3
2011-04-07,79.67,50.29
2011-04-08,79.62,50.37
2011-04-11,79.63,49.8
2011-04-12,79.91,48.91
2011-04-13,80.06,49.24
2011-04-14,80.02,49.53
2011-04-15,80.27,49.55
2011-04-18,80.36,48.4
2011-04-19,80.49,49.05
2011-04-20,80.38,50.28
2011-04-21,80.44,50.71
2011-04-25,80.49,50.28
2011-04-26,80.74,50.67
2011-04-27,80.7,50.66
2011-04-28,80.85,50.24
2011-04-29,80.96,50.6
2011-05-02,80.76,50.52
2011-05-03,80.85,49.49
2011-05-04,80.95,48.6
2011-05-05,81.13,48.09
2011-05-06,81.19,48.74
2011-05-09,81.26,48.87
2011-05-10,81.05,49.29
2011-05-11,81.15,48.39
2011-05-12,81.07,48.39
2011-05-13,81.19,47.42
2011-05-16,81.38,47.41
2011-05-17,81.51,47.63
2011-05-18,81.28,48.32
2011-05-19,81.25,48.08
2011-05-20,81.32,47.71
2011-05-23,81.37,46.73
2011-05-24,81.42,47.13
2011-05-25,81.45,47.24
2011-05-26,81.56,47.82
2011-05-27,81.59,48.3
2011-05-31,81.69,49.11
2011-06-01,81.86,48.4
2011-06-02,81.53,48.82
2011-06-03,81.67,48.52
2011-06-06,81.62,47.87
2011-06-07,81.72,48.25
2011-06-08,81.88,47.94
2011-06-09,81.69,48.21
2011-06-10,81.79,47.22
2011-06-13,81.71,47.13
2011-06-14,81.37,47.8
2011-06-15,81.7,46.86
2011-06-16,81.75,46.49
2011-06-17,81.83,46.57
2011-06-20,81.73,46.44
2011-06-21,81.75,47.25
2011-06-22,81.77,46.88
2011-06-23,81.97,46.64
2011-06-24,82.05,46.64
2011-06-27,81.81,47.06
2011-06-28,81.51,47.67
2011-06-29,81.33,48.07
2011-06-30,81.16,48.62
2011-07-01,80.98,49.18
2011-07-05,81.25,49.05
2011-07-06,81.3,48.92
2011-07-07,81.13,49.51
2011-07-08,81.55,49.0
2011-07-11,81.79,47.6
2011-07-12,81.87,47.18
2011-07-13,81.98,47.89
2011-07-14,81.67,47.46
2011-07-15,81.82,47.73
2011-07-18,81.71,47.19
2011-07-19,81.93,47.87
2011-07-20,81.8,47.97
2011-07-21,81.62,48.64
2011-07-22,81.84,48.68
2011-07-25,81.57,48.62
2011-07-26,81.77,48.83
2011-07-27,81.6,48.06
2011-07-28,81.84,48.11
2011-07-29,82.26,48.32
2011-08-01,82.3,48.28
2011-08-02,82.65,46.87
2011-08-03,82.71,46.66
2011-08-04,83.21,43.99
2011-08-05,82.67,43.65
2011-08-08,83.06,40.13
2011-08-09,83.35,42.27
2011-08-10,84.01,40.09
2011-08-11,83.2,42.4
2011-08-12,83.47,42.37
2011-08-15,83.33,43.39
2011-08-16,83.58,42.91
2011-08-17,83.73,43.2
2011-08-18,83.91,41.37
2011-08-19,83.99,40.74
2011-08-22,83.8,40.7
2011-08-23,83.55,42.1
2011-08-24,83.07,41.81
2011-08-25,83.3,40.99
2011-08-26,83.4,41.6
2011-08-29,83.2,42.94
2011-08-30,83.51,43.0
2011-08-31,83.4,43.93
2011-09-01,83.54,43.72
2011-09-02,83.77,42.79
2011-09-06,83.89,42.28
2011-09-07,83.7,43.52
2011-09-08,83.81,42.63
2011-09-09,83.88,41.15
2011-09-12,83.63,41.0
2011-09-13,83.54,41.06
2011-09-14,83.72,40.89
2011-09-15,83.56,41.43
2011-09-16,83.53,41.53
2011-09-19,83.79,40.36
2011-09-20,83.9,40.21
2011-09-21,84.13,38.68
2011-09-22,84.33,36.0
2011-09-23,84.05,36.79
2011-09-26,83.79,37.15
2011-09-27,83.62,38.32
2011-09-28,83.44,37.38
2011-09-29,83.43,37.82
2011-09-30,83.74,35.83
2011-10-03,84.0,35.2
2011-10-04,83.67,35.65
2011-10-05,83.31,36.27
2011-10-06,83.26,37.48
2011-10-07,83.08,37.01
2011-10-10,82.96,38.68
2011-10-11,82.92,38.79
2011-10-12,82.9,39.87
2011-10-13,83.0,39.58
2011-10-14,82.85,40.22
2011-10-17,83.14,38.99
2011-10-18,83.05,39.99
2011-10-19,83.27,39.3
2011-10-20,83.23,38.53
2011-10-21,83.1,39.6
2011-10-24,83.16,41.06
2011-10-25,83.59,40.3
2011-10-26,83.38,41.02
2011-10-27,82.95,43.47
2011-10-28,83.25,43.23
2011-10-31,83.62,41.53
2011-11-01,84.03,40.61
2011-11-02,83.98,41.7
2011-11-03,83.77,42.16
2011-11-04,83.89,41.98
2011-11-07,83.91,42.28
2011-11-08,83.65,42.81
2011-11-09,83.75,40.46
2011-11-10,83.65,40.67
2011-11-11,83.59,41.6
2011-11-14,83.6,41.11
2011-11-15,83.55,41.32
2011-11-16,83.71,40.35
2011-11-17,83.67,39.35
2011-11-18,83.62,39.44
2011-11-21,83.6,38.22
2011-11-22,83.69,38.29
2011-11-23,83.78,37.18
2011-11-25,83.66,37.01
2011-11-28,83.66,38.64
2011-11-29,83.54,38.43
2011-11-30,83.36,40.82
2011-12-01,83.13,40.74
2011-12-02,83.4,40.64
2011-12-05,83.41,41.31
2011-12-06,83.3,40.7
2011-12-07,83.41,40.93
2011-12-08,83.6,39.54
2011-12-09,83.4,40.2
2011-12-12,83.49,38.78
2011-12-13,83.7,38.45
2011-12-14,83.86,37.9
2011-12-15,83.82,38.13
2011-12-16,84.05,38.4
2011-12-19,84.02,37.41
2011-12-20,83.85,38.89
2011-12-21,83.62,38.18
2011-12-22,83.78,38.56
2011-12-23,83.29,38.73
2011-12-27,83.09,38.42
2011-12-28,83.41,37.77
2011-12-29,83.48,38.16
2011-12-30,83.54,38.21
2012-01-03,83.28,39.33
2012-01-04,83.32,39.22
2012-01-05,83.29,39.03
2012-01-06,83.34,38.57
2012-01-09,83.41,38.88
2012-01-10,83.37,39.75
2012-01-11,83.57,39.76
2012-01-12,83.45,39.96
2012-01-13,83.7,39.62
2012-01-17,83.63,40.27
2012-01-18,83.61,41.26
2012-01-19,83.53,41.65
2012-01-20,83.37,41.7
2012-01-23,83.27,41.92
2012-01-24,83.29,42.0
2012-01-25,83.53,42.49
2012-01-26,83.75,42.32
2012-01-27,83.9,42.63
2012-01-30,84.0,41.99
2012-01-31,84.07,42.33
2012-02-01,83.78,43.31
2012-02-02,83.91,43.48
2012-02-03,83.8,44.21
2012-02-06,83.84,43.8
2012-02-07,83.73,43.89
2012-02-08,83.63,44.23
2012-02-09,83.64,44.21
2012-02-10,83.69,43.28
2012-02-13,83.69,43.93
2012-02-14,83.8,43.61
2012-02-15,83.69,43.73
2012-02-16,83.7,44.17
2012-02-17,83.51,44.28
2012-02-21,83.46,44.1
2012-02-22,83.74,44.25
2012-02-23,83.78,44.15
2012-02-24,83.84,44.51
2012-02-27,83.99,44.15
2012-02-28,83.98,44.71
2012-02-29,83.9,44.63
2012-03-01,83.57,45.09
2012-03-02,83.74,44.97
2012-03-05,83.57,44.3
2012-03-06,83.71,42.74
2012-03-07,83.73,43.25
2012-03-08,83.6,44.2
2012-03-09,83.52,44.16
2012-03-12,83.58,43.75
2012-03-13,83.33,44.87
2012-03-14,82.84,44.11
2012-03-15,82.86,44.47
2012-03-16,82.85,44.45
2012-03-19,82.63,44.2
2012-03-20,82.65,43.58
2012-03-21,82.89,43.68
2012-03-22,83.01,43.0
2012-03-23,83.16,43.31
2012-03-26,83.15,43.98
2012-03-27,83.29,43.78
2012-03-28,83.27,43.16
2012-03-29,83.45,43.02
2012-03-30,83.28,43.47
2012-04-02,83.0,43.96
2012-04-03,82.69,43.79
2012-04-04,82.92,42.92
2012-04-05,83.08,43.17
2012-04-09,83.37,42.54
2012-04-10,83.61,41.72
2012-04-11,83.49,42.14
2012-04-12,83.5,43.21
2012-04-13,83.71,42.57
2012-04-16,83.71,42.37
2012-04-17,83.7,42.81
2012-04-18,83.76,42.62
2012-04-19,83.74,42.48
2012-04-20,83.73,42.75
2012-04-23,83.83,41.97
2012-04-24,83.73,42.04
2012-04-25,83.71,42.4
2012-04-26,83.82,42.66
2012-04-27,83.87,42.68
2012-04-30,83.92,42.56
2012-05-01,83.61,42.85
2012-05-02,83.74,42.81
2012-05-03,83.85,42.4
2012-05-04,83.94,41.7
2012-05-07,83.91,41.79
2012-05-08,83.99,41.19
2012-05-09,83.94,40.63
2012-05-10,83.89,40.84
2012-05-11,83.95,40.28
2012-05-14,84.1,39.37
2012-05-15,84.12,39.07
2012-05-16,84.07,38.45
2012-05-17,84.14,37.95
2012-05-18,84.09,37.71
2012-05-21,84.1,38.58
2012-05-22,83.96,38.27
2012-05-23,84.02,37.96
2012-05-24,83.93,37.73
2012-05-25,84.03,37.57
2012-05-29,84.03,38.61
2012-05-30,84.35,37.9
2012-05-31,84.51,38.02
2012-06-01,84.62,37.08
2012-06-04,84.41,37.22
2012-06-05,84.24,37.36
2012-06-06,84.08,38.41
2012-06-07,84.11,38.59
2012-06-08,84.16,38.27
2012-06-11,84.23,37.8
2012-06-12,84.1,38.59
2012-06-13,84.28,38.4
2012-06-14,84.23,38.62
2012-06-15,84.42,39.24
2012-06-18,84.43,39.39
2012-06-19,84.32,39.99
2012-06-20,84.16,39.93
2012-06-21,84.3,38.47
2012-06-22,84.13,38.63
2012-06-25,84.35,37.93
2012-06-26,84.26,38.27
2012-06-27,84.35,38.48
2012-06-28,84.44,38.32
2012-06-29,84.38,39.93
2012-07-02,84.37,39.97
2012-07-03,84.25,40.7
2012-07-05,84.49,40.35
2012-07-06,84.57,39.62
2012-07-09,84.73,39.44
2012-07-10,84.81,39.05
2012-07-11,84.69,39.23
2012-07-12,84.85,38.61
2012-07-13,84.86,39.33
2012-07-16,84.91,39.25
2012-07-17,84.88,39.72
2012-07-18,85.02,39.58
2012-07-19,85.0,39.98
2012-07-20,85.16,39.38
2012-07-23,85.2,38.42
2012-07-24,85.3,38.26
2012-07-25,85.36,38.42
2012-07-26,85.3,39.24
2012-07-27,84.98,40.39
2012-07-30,85.14,40.15
2012-07-31,85.23,40.01
2012-08-01,84.94,40.14
2012-08-02,85.1,39.58
2012-08-03,84.79,40.76
2012-08-06,84.87,41.01
2012-08-07,84.65,41.09
2012-08-08,84.63,41.21
2012-08-09,84.58,41.41
2012-08-10,84.68,41.6
2012-08-13,84.69,41.26
2012-08-14,84.48,41.27
2012-08-15,84.18,41.16
2012-08-16,84.09,41.58
2012-08-17,84.23,41.35
2012-08-20,84.19,41.35
2012-08-21,84.34,41.26
2012-08-22,84.68,41.29
2012-08-23,84.72,40.92
2012-08-24,84.72,40.95
2012-08-27,84.85,40.54
2012-08-28,84.88,40.47
2012-08-29,84.81,40.27
2012-08-30,84.88,39.78
2012-08-31,85.18,40.11
2012-09-04,84.94,39.92
2012-09-05,84.94,39.71
2012-09-06,84.74,40.56
2012-09-07,84.74,41.51
2012-09-10,84.76,41.01
2012-09-11,84.65,41.46
2012-09-12,84.53,41.64
2012-09-13,84.7,42.7
2012-09-14,84.28,43.22
2012-09-17,84.4,42.84
2012-09-18,84.5,42.81
2012-09-19,84.61,42.8
2012-09-20,84.63,42.59
2012-09-21,84.72,42.65
2012-09-24,84.81,42.11
2012-09-25,84.98,41.5
2012-09-26,85.12,41.31
2012-09-27,85.07,41.97
2012-09-28,85.15,41.72
2012-10-01,85.04,42.16
2012-10-02,85.04,42.13
2012-10-03,85.01,41.91
2012-10-04,84.87,42.3
2012-10-05,84.78,42.27
2012-10-08,84.89,41.88
2012-10-09,84.74,41.54
2012-10-10,84.87,41.33
2012-10-11,84.94,41.72
2012-10-12,85.0,41.6
2012-10-15,84.97,41.88
2012-10-16,84.8,42.25
2012-10-17,84.59,42.58
2012-10-18,84.55,42.47
2012-10-19,84.68,41.81
2012-10-22,84.56,42.24
2012-10-23,84.75,41.36
2012-10-24,84.7,41.43
2012-10-25,84.57,41.84
2012-10-26,84.75,41.55
2012-10-31,84.89,41.49
2012-11-01,84.76,42.1
2012-11-02,84.79,41.84
2012-11-05,84.92,42.04
2012-11-06,84.65,42.31
2012-11-07,84.85,41.67
2012-11-08,84.98,41.16
2012-11-09,84.9,41.31
2012-11-12,85.03,41.43
2012-11-13,85.02,41.04
2012-11-14,85.0,40.44
2012-11-15,84.99,40.58
2012-11-16,84.95,40.68
2012-11-19,84.95,41.4
2012-11-20,84.82,41.3
2012-11-21,84.73,41.24
2012-11-23,84.75,41.88
2012-11-26,84.73,41.94
2012-11-27,84.9,41.59
2012-11-28,84.95,41.79
2012-11-29,85.0,42.08
2012-11-30,84.94,42.01
2012-12-03,84.84,42.03
2012-12-04,84.91,42.14
2012-12-05,84.97,42.62
2012-12-06,84.97,42.89
2012-12-07,84.81,43.04
2012-12-10,84.86,43.33
2012-12-11,84.79,43.55
2012-12-12,84.66,43.72
2012-12-13,84.49,43.51
2012-12-14,84.54,43.73
2012-12-17,84.39,43.83
2012-12-18,84.2,44.11
2012-12-19,84.38,44.05
2012-12-20,84.4,43.9
2012-12-21,84.52,43.42
2012-12-24,83.95,43.33
2012-12-26,84.01,43.44
2012-12-27,84.09,43.75
2012-12-28,84.11,43.88
2012-12-31,84.03,44.53
2013-01-02,83.9,45.47
2013-01-03,83.65,45.2
2013-01-04,83.78,45.28
